--- REPORTE DIA 3 ---
ESTADISTICAS
- Cantidad de agendados:	32186
27712)	CI: I-3-82 | Edad:82 | Riesgo: 4
27713)	CI: I-1-47 | Edad:47 | Riesgo: 4
27714)	CI: I-5-64 | Edad:64 | Riesgo: 5
27715)	CI: I-9-66 | Edad:66 | Riesgo: 1
27716)	CI: I-7-67 | Edad:67 | Riesgo: 2
27717)	CI: I-4-69 | Edad:69 | Riesgo: 2
27718)	CI: I-6-62 | Edad:62 | Riesgo: 5
27719)	CI: I-8-88 | Edad:88 | Riesgo: 1
27720)	CI: I-2-20 | Edad:20 | Riesgo: 2
27721)	CI: I-0-26 | Edad:26 | Riesgo: 4
27722)	CI: I-3-87 | Edad:87 | Riesgo: 2
27723)	CI: I-1-22 | Edad:22 | Riesgo: 3
27724)	CI: I-5-82 | Edad:82 | Riesgo: 4
27725)	CI: I-9-87 | Edad:87 | Riesgo: 2
27726)	CI: I-7-84 | Edad:84 | Riesgo: 1
27727)	CI: I-4-69 | Edad:69 | Riesgo: 1
27728)	CI: I-6-35 | Edad:35 | Riesgo: 1
27729)	CI: I-8-87 | Edad:87 | Riesgo: 4
27730)	CI: I-2-78 | Edad:78 | Riesgo: 2
27731)	CI: I-0-83 | Edad:83 | Riesgo: 5
27732)	CI: I-3-86 | Edad:86 | Riesgo: 2
27733)	CI: I-1-47 | Edad:47 | Riesgo: 3
27734)	CI: I-5-89 | Edad:89 | Riesgo: 4
27735)	CI: I-9-70 | Edad:70 | Riesgo: 5
27736)	CI: I-7-89 | Edad:89 | Riesgo: 1
27737)	CI: I-4-88 | Edad:88 | Riesgo: 4
27738)	CI: I-6-82 | Edad:82 | Riesgo: 1
27739)	CI: I-8-85 | Edad:85 | Riesgo: 3
27740)	CI: I-2-78 | Edad:78 | Riesgo: 1
27741)	CI: I-0-64 | Edad:64 | Riesgo: 1
27742)	CI: I-3-67 | Edad:67 | Riesgo: 2
27743)	CI: I-1-82 | Edad:82 | Riesgo: 5
27744)	CI: I-5-86 | Edad:86 | Riesgo: 5
27745)	CI: I-9-66 | Edad:66 | Riesgo: 4
27746)	CI: I-7-80 | Edad:80 | Riesgo: 3
27747)	CI: I-4-86 | Edad:86 | Riesgo: 1
27748)	CI: I-6-74 | Edad:74 | Riesgo: 3
27749)	CI: I-8-76 | Edad:76 | Riesgo: 3
27750)	CI: I-2-63 | Edad:63 | Riesgo: 2
27751)	CI: I-0-80 | Edad:80 | Riesgo: 1
27752)	CI: I-3-86 | Edad:86 | Riesgo: 3
27753)	CI: I-1-70 | Edad:70 | Riesgo: 2
27754)	CI: I-5-54 | Edad:54 | Riesgo: 4
27755)	CI: I-9-87 | Edad:87 | Riesgo: 2
27756)	CI: I-7-23 | Edad:23 | Riesgo: 3
27757)	CI: I-4-83 | Edad:83 | Riesgo: 5
27758)	CI: I-6-34 | Edad:34 | Riesgo: 3
27759)	CI: I-8-81 | Edad:81 | Riesgo: 3
27760)	CI: I-2-85 | Edad:85 | Riesgo: 5
27761)	CI: I-0-37 | Edad:37 | Riesgo: 4
27762)	CI: I-3-88 | Edad:88 | Riesgo: 4
27763)	CI: I-1-43 | Edad:43 | Riesgo: 4
27764)	CI: I-5-77 | Edad:77 | Riesgo: 5
27765)	CI: I-9-35 | Edad:35 | Riesgo: 5
27766)	CI: I-7-81 | Edad:81 | Riesgo: 3
27767)	CI: I-4-83 | Edad:83 | Riesgo: 4
27768)	CI: I-6-67 | Edad:67 | Riesgo: 4
27769)	CI: I-8-87 | Edad:87 | Riesgo: 2
27770)	CI: I-2-76 | Edad:76 | Riesgo: 3
27771)	CI: I-0-66 | Edad:66 | Riesgo: 3
27772)	CI: I-3-76 | Edad:76 | Riesgo: 4
27773)	CI: I-1-86 | Edad:86 | Riesgo: 2
27774)	CI: I-5-80 | Edad:80 | Riesgo: 3
27775)	CI: I-9-52 | Edad:52 | Riesgo: 4
27776)	CI: I-7-66 | Edad:66 | Riesgo: 4
27777)	CI: I-4-77 | Edad:77 | Riesgo: 3
27778)	CI: I-6-66 | Edad:66 | Riesgo: 2
27779)	CI: I-8-58 | Edad:58 | Riesgo: 2
27780)	CI: I-2-88 | Edad:88 | Riesgo: 3
27781)	CI: I-3-77 | Edad:77 | Riesgo: 3
27782)	CI: I-0-86 | Edad:86 | Riesgo: 3
27783)	CI: I-1-89 | Edad:89 | Riesgo: 5
27784)	CI: I-5-41 | Edad:41 | Riesgo: 2
27785)	CI: I-9-66 | Edad:66 | Riesgo: 1
27786)	CI: I-7-27 | Edad:27 | Riesgo: 4
27787)	CI: I-4-74 | Edad:74 | Riesgo: 3
27788)	CI: I-6-44 | Edad:44 | Riesgo: 5
27789)	CI: I-8-66 | Edad:66 | Riesgo: 4
27790)	CI: I-2-78 | Edad:78 | Riesgo: 1
27791)	CI: I-3-84 | Edad:84 | Riesgo: 1
27792)	CI: I-0-84 | Edad:84 | Riesgo: 2
27793)	CI: I-1-66 | Edad:66 | Riesgo: 1
27794)	CI: I-5-63 | Edad:63 | Riesgo: 2
27795)	CI: I-9-83 | Edad:83 | Riesgo: 4
27796)	CI: I-7-77 | Edad:77 | Riesgo: 1
27797)	CI: I-4-63 | Edad:63 | Riesgo: 5
27798)	CI: I-6-71 | Edad:71 | Riesgo: 3
27799)	CI: I-8-63 | Edad:63 | Riesgo: 4
27800)	CI: I-2-78 | Edad:78 | Riesgo: 5
27801)	CI: I-3-76 | Edad:76 | Riesgo: 2
27802)	CI: I-0-71 | Edad:71 | Riesgo: 2
27803)	CI: I-1-85 | Edad:85 | Riesgo: 3
27804)	CI: I-5-75 | Edad:75 | Riesgo: 5
27805)	CI: I-9-81 | Edad:81 | Riesgo: 4
27806)	CI: I-7-86 | Edad:86 | Riesgo: 3
27807)	CI: I-4-82 | Edad:82 | Riesgo: 2
27808)	CI: I-6-78 | Edad:78 | Riesgo: 2
27809)	CI: I-8-66 | Edad:66 | Riesgo: 5
27810)	CI: I-3-80 | Edad:80 | Riesgo: 3
27811)	CI: I-2-25 | Edad:25 | Riesgo: 3
27812)	CI: I-1-77 | Edad:77 | Riesgo: 4
27813)	CI: I-0-22 | Edad:22 | Riesgo: 3
27814)	CI: I-5-80 | Edad:80 | Riesgo: 4
27815)	CI: I-9-54 | Edad:54 | Riesgo: 4
27816)	CI: I-7-78 | Edad:78 | Riesgo: 2
27817)	CI: I-4-82 | Edad:82 | Riesgo: 1
27818)	CI: I-6-72 | Edad:72 | Riesgo: 5
27819)	CI: I-8-78 | Edad:78 | Riesgo: 1
27820)	CI: I-3-69 | Edad:69 | Riesgo: 2
27821)	CI: I-2-66 | Edad:66 | Riesgo: 4
27822)	CI: I-1-81 | Edad:81 | Riesgo: 5
27823)	CI: I-0-82 | Edad:82 | Riesgo: 2
27824)	CI: I-5-25 | Edad:25 | Riesgo: 5
27825)	CI: I-9-72 | Edad:72 | Riesgo: 3
27826)	CI: I-7-79 | Edad:79 | Riesgo: 5
27827)	CI: I-4-59 | Edad:59 | Riesgo: 4
27828)	CI: I-6-73 | Edad:73 | Riesgo: 4
27829)	CI: I-8-38 | Edad:38 | Riesgo: 5
27830)	CI: I-3-88 | Edad:88 | Riesgo: 1
27831)	CI: I-2-63 | Edad:63 | Riesgo: 2
27832)	CI: I-1-77 | Edad:77 | Riesgo: 4
27833)	CI: I-0-69 | Edad:69 | Riesgo: 4
27834)	CI: I-5-75 | Edad:75 | Riesgo: 4
27835)	CI: I-9-74 | Edad:74 | Riesgo: 5
27836)	CI: I-7-69 | Edad:69 | Riesgo: 5
27837)	CI: I-4-86 | Edad:86 | Riesgo: 3
27838)	CI: I-6-73 | Edad:73 | Riesgo: 4
27839)	CI: I-8-73 | Edad:73 | Riesgo: 5
27840)	CI: I-3-19 | Edad:19 | Riesgo: 1
27841)	CI: I-2-70 | Edad:70 | Riesgo: 2
27842)	CI: I-1-55 | Edad:55 | Riesgo: 2
27843)	CI: I-0-83 | Edad:83 | Riesgo: 4
27844)	CI: I-5-68 | Edad:68 | Riesgo: 5
27845)	CI: I-9-81 | Edad:81 | Riesgo: 4
27846)	CI: I-7-66 | Edad:66 | Riesgo: 4
27847)	CI: I-4-84 | Edad:84 | Riesgo: 4
27848)	CI: I-6-22 | Edad:22 | Riesgo: 5
27849)	CI: I-8-68 | Edad:68 | Riesgo: 3
27850)	CI: I-3-31 | Edad:31 | Riesgo: 5
27851)	CI: I-2-74 | Edad:74 | Riesgo: 4
27852)	CI: I-1-81 | Edad:81 | Riesgo: 2
27853)	CI: I-0-82 | Edad:82 | Riesgo: 1
27854)	CI: I-5-76 | Edad:76 | Riesgo: 3
27855)	CI: I-9-61 | Edad:61 | Riesgo: 2
27856)	CI: I-7-81 | Edad:81 | Riesgo: 4
27857)	CI: I-4-72 | Edad:72 | Riesgo: 2
27858)	CI: I-6-85 | Edad:85 | Riesgo: 4
27859)	CI: I-8-67 | Edad:67 | Riesgo: 5
27860)	CI: I-3-85 | Edad:85 | Riesgo: 5
27861)	CI: I-2-76 | Edad:76 | Riesgo: 5
27862)	CI: I-1-87 | Edad:87 | Riesgo: 2
27863)	CI: I-0-77 | Edad:77 | Riesgo: 1
27864)	CI: I-5-88 | Edad:88 | Riesgo: 3
27865)	CI: I-9-74 | Edad:74 | Riesgo: 4
27866)	CI: I-7-39 | Edad:39 | Riesgo: 2
27867)	CI: I-4-81 | Edad:81 | Riesgo: 4
27868)	CI: I-6-20 | Edad:20 | Riesgo: 3
27869)	CI: I-8-85 | Edad:85 | Riesgo: 2
27870)	CI: I-2-73 | Edad:73 | Riesgo: 5
27871)	CI: I-3-51 | Edad:51 | Riesgo: 5
27872)	CI: I-1-68 | Edad:68 | Riesgo: 1
27873)	CI: I-0-73 | Edad:73 | Riesgo: 2
27874)	CI: I-5-59 | Edad:59 | Riesgo: 5
27875)	CI: I-9-72 | Edad:72 | Riesgo: 3
27876)	CI: I-7-59 | Edad:59 | Riesgo: 5
27877)	CI: I-6-22 | Edad:22 | Riesgo: 5
27878)	CI: I-4-77 | Edad:77 | Riesgo: 5
27879)	CI: I-8-80 | Edad:80 | Riesgo: 3
27880)	CI: I-2-86 | Edad:86 | Riesgo: 2
27881)	CI: I-3-73 | Edad:73 | Riesgo: 1
27882)	CI: I-1-84 | Edad:84 | Riesgo: 5
27883)	CI: I-0-70 | Edad:70 | Riesgo: 2
27884)	CI: I-5-70 | Edad:70 | Riesgo: 2
27885)	CI: I-9-71 | Edad:71 | Riesgo: 2
27886)	CI: I-7-66 | Edad:66 | Riesgo: 4
27887)	CI: I-6-68 | Edad:68 | Riesgo: 2
27888)	CI: I-4-71 | Edad:71 | Riesgo: 1
27889)	CI: I-8-88 | Edad:88 | Riesgo: 1
27890)	CI: I-2-84 | Edad:84 | Riesgo: 1
27891)	CI: I-3-89 | Edad:89 | Riesgo: 1
27892)	CI: I-1-67 | Edad:67 | Riesgo: 4
27893)	CI: I-0-71 | Edad:71 | Riesgo: 2
27894)	CI: I-5-23 | Edad:23 | Riesgo: 1
27895)	CI: I-9-77 | Edad:77 | Riesgo: 1
27896)	CI: I-7-84 | Edad:84 | Riesgo: 3
27897)	CI: I-6-69 | Edad:69 | Riesgo: 2
27898)	CI: I-4-67 | Edad:67 | Riesgo: 4
27899)	CI: I-8-88 | Edad:88 | Riesgo: 4
27900)	CI: I-2-82 | Edad:82 | Riesgo: 1
27901)	CI: I-3-35 | Edad:35 | Riesgo: 5
27902)	CI: I-1-78 | Edad:78 | Riesgo: 4
27903)	CI: I-0-67 | Edad:67 | Riesgo: 2
27904)	CI: I-5-66 | Edad:66 | Riesgo: 1
27905)	CI: I-9-83 | Edad:83 | Riesgo: 4
27906)	CI: I-7-79 | Edad:79 | Riesgo: 1
27907)	CI: I-6-42 | Edad:42 | Riesgo: 3
27908)	CI: I-4-58 | Edad:58 | Riesgo: 2
27909)	CI: I-8-67 | Edad:67 | Riesgo: 2
27910)	CI: I-2-78 | Edad:78 | Riesgo: 1
27911)	CI: I-3-69 | Edad:69 | Riesgo: 4
27912)	CI: I-1-89 | Edad:89 | Riesgo: 5
27913)	CI: I-0-69 | Edad:69 | Riesgo: 2
27914)	CI: I-5-81 | Edad:81 | Riesgo: 3
27915)	CI: I-9-71 | Edad:71 | Riesgo: 5
27916)	CI: I-7-82 | Edad:82 | Riesgo: 3
27917)	CI: I-6-79 | Edad:79 | Riesgo: 2
27918)	CI: I-4-41 | Edad:41 | Riesgo: 1
27919)	CI: I-8-74 | Edad:74 | Riesgo: 1
27920)	CI: I-2-70 | Edad:70 | Riesgo: 5
27921)	CI: I-3-73 | Edad:73 | Riesgo: 1
27922)	CI: I-1-79 | Edad:79 | Riesgo: 4
27923)	CI: I-0-52 | Edad:52 | Riesgo: 2
27924)	CI: I-5-64 | Edad:64 | Riesgo: 2
27925)	CI: I-9-60 | Edad:60 | Riesgo: 4
27926)	CI: I-7-45 | Edad:45 | Riesgo: 3
27927)	CI: I-6-89 | Edad:89 | Riesgo: 4
27928)	CI: I-4-68 | Edad:68 | Riesgo: 5
27929)	CI: I-8-75 | Edad:75 | Riesgo: 5
27930)	CI: I-2-72 | Edad:72 | Riesgo: 5
27931)	CI: I-3-65 | Edad:65 | Riesgo: 5
27932)	CI: I-1-64 | Edad:64 | Riesgo: 4
27933)	CI: I-0-85 | Edad:85 | Riesgo: 3
27934)	CI: I-5-72 | Edad:72 | Riesgo: 3
27935)	CI: I-9-58 | Edad:58 | Riesgo: 1
27936)	CI: I-7-78 | Edad:78 | Riesgo: 4
27937)	CI: I-6-67 | Edad:67 | Riesgo: 1
27938)	CI: I-4-38 | Edad:38 | Riesgo: 4
27939)	CI: I-8-88 | Edad:88 | Riesgo: 2
27940)	CI: I-2-87 | Edad:87 | Riesgo: 1
27941)	CI: I-3-31 | Edad:31 | Riesgo: 3
27942)	CI: I-1-77 | Edad:77 | Riesgo: 2
27943)	CI: I-0-78 | Edad:78 | Riesgo: 3
27944)	CI: I-5-75 | Edad:75 | Riesgo: 3
27945)	CI: I-9-73 | Edad:73 | Riesgo: 3
27946)	CI: I-7-53 | Edad:53 | Riesgo: 5
27947)	CI: I-6-84 | Edad:84 | Riesgo: 2
27948)	CI: I-4-75 | Edad:75 | Riesgo: 1
27949)	CI: I-8-80 | Edad:80 | Riesgo: 3
27950)	CI: I-2-79 | Edad:79 | Riesgo: 3
27951)	CI: I-3-76 | Edad:76 | Riesgo: 4
27952)	CI: I-1-80 | Edad:80 | Riesgo: 2
27953)	CI: I-0-88 | Edad:88 | Riesgo: 1
27954)	CI: I-5-80 | Edad:80 | Riesgo: 5
27955)	CI: I-9-59 | Edad:59 | Riesgo: 4
27956)	CI: I-7-19 | Edad:19 | Riesgo: 5
27957)	CI: I-6-74 | Edad:74 | Riesgo: 2
27958)	CI: I-4-67 | Edad:67 | Riesgo: 5
27959)	CI: I-8-65 | Edad:65 | Riesgo: 3
27960)	CI: I-2-75 | Edad:75 | Riesgo: 5
27961)	CI: I-3-70 | Edad:70 | Riesgo: 5
27962)	CI: I-1-67 | Edad:67 | Riesgo: 1
27963)	CI: I-0-65 | Edad:65 | Riesgo: 3
27964)	CI: I-5-78 | Edad:78 | Riesgo: 2
27965)	CI: I-9-69 | Edad:69 | Riesgo: 1
27966)	CI: I-7-72 | Edad:72 | Riesgo: 1
27967)	CI: I-6-78 | Edad:78 | Riesgo: 5
27968)	CI: I-4-85 | Edad:85 | Riesgo: 5
27969)	CI: I-8-53 | Edad:53 | Riesgo: 3
27970)	CI: I-2-18 | Edad:18 | Riesgo: 5
27971)	CI: I-3-71 | Edad:71 | Riesgo: 3
27972)	CI: I-1-73 | Edad:73 | Riesgo: 5
27973)	CI: I-0-45 | Edad:45 | Riesgo: 4
27974)	CI: I-5-63 | Edad:63 | Riesgo: 5
27975)	CI: I-9-82 | Edad:82 | Riesgo: 4
27976)	CI: I-7-75 | Edad:75 | Riesgo: 4
27977)	CI: I-6-83 | Edad:83 | Riesgo: 3
27978)	CI: I-4-75 | Edad:75 | Riesgo: 3
27979)	CI: I-8-84 | Edad:84 | Riesgo: 2
27980)	CI: I-2-76 | Edad:76 | Riesgo: 5
27981)	CI: I-3-68 | Edad:68 | Riesgo: 3
27982)	CI: I-1-49 | Edad:49 | Riesgo: 1
27983)	CI: I-0-87 | Edad:87 | Riesgo: 3
27984)	CI: I-5-31 | Edad:31 | Riesgo: 1
27985)	CI: I-9-67 | Edad:67 | Riesgo: 4
27986)	CI: I-7-79 | Edad:79 | Riesgo: 2
27987)	CI: I-6-65 | Edad:65 | Riesgo: 3
27988)	CI: I-4-66 | Edad:66 | Riesgo: 4
27989)	CI: I-8-76 | Edad:76 | Riesgo: 1
27990)	CI: I-2-89 | Edad:89 | Riesgo: 2
27991)	CI: I-3-88 | Edad:88 | Riesgo: 5
27992)	CI: I-1-83 | Edad:83 | Riesgo: 3
27993)	CI: I-0-81 | Edad:81 | Riesgo: 4
27994)	CI: I-5-68 | Edad:68 | Riesgo: 2
27995)	CI: I-9-89 | Edad:89 | Riesgo: 4
27996)	CI: I-7-69 | Edad:69 | Riesgo: 4
27997)	CI: I-6-75 | Edad:75 | Riesgo: 3
27998)	CI: I-4-89 | Edad:89 | Riesgo: 5
27999)	CI: I-8-71 | Edad:71 | Riesgo: 2
28000)	CI: I-2-40 | Edad:40 | Riesgo: 1
28001)	CI: I-3-83 | Edad:83 | Riesgo: 4
28002)	CI: I-1-40 | Edad:40 | Riesgo: 3
28003)	CI: I-0-48 | Edad:48 | Riesgo: 3
28004)	CI: I-5-59 | Edad:59 | Riesgo: 1
28005)	CI: I-9-79 | Edad:79 | Riesgo: 5
28006)	CI: I-7-81 | Edad:81 | Riesgo: 2
28007)	CI: I-6-84 | Edad:84 | Riesgo: 1
28008)	CI: I-4-71 | Edad:71 | Riesgo: 3
28009)	CI: I-8-86 | Edad:86 | Riesgo: 1
28010)	CI: I-2-74 | Edad:74 | Riesgo: 3
28011)	CI: I-3-71 | Edad:71 | Riesgo: 4
28012)	CI: I-1-25 | Edad:25 | Riesgo: 1
28013)	CI: I-0-82 | Edad:82 | Riesgo: 4
28014)	CI: I-5-85 | Edad:85 | Riesgo: 1
28015)	CI: I-9-76 | Edad:76 | Riesgo: 2
28016)	CI: I-7-79 | Edad:79 | Riesgo: 4
28017)	CI: I-6-74 | Edad:74 | Riesgo: 2
28018)	CI: I-4-68 | Edad:68 | Riesgo: 3
28019)	CI: I-8-78 | Edad:78 | Riesgo: 5
28020)	CI: I-2-45 | Edad:45 | Riesgo: 2
28021)	CI: I-3-64 | Edad:64 | Riesgo: 1
28022)	CI: I-1-40 | Edad:40 | Riesgo: 2
28023)	CI: I-0-69 | Edad:69 | Riesgo: 2
28024)	CI: I-5-67 | Edad:67 | Riesgo: 3
28025)	CI: I-7-75 | Edad:75 | Riesgo: 5
28026)	CI: I-9-70 | Edad:70 | Riesgo: 4
28027)	CI: I-6-75 | Edad:75 | Riesgo: 2
28028)	CI: I-4-81 | Edad:81 | Riesgo: 5
28029)	CI: I-8-69 | Edad:69 | Riesgo: 5
28030)	CI: I-2-88 | Edad:88 | Riesgo: 1
28031)	CI: I-3-77 | Edad:77 | Riesgo: 2
28032)	CI: I-1-72 | Edad:72 | Riesgo: 1
28033)	CI: I-0-79 | Edad:79 | Riesgo: 2
28034)	CI: I-5-68 | Edad:68 | Riesgo: 2
28035)	CI: I-7-81 | Edad:81 | Riesgo: 4
28036)	CI: I-9-71 | Edad:71 | Riesgo: 1
28037)	CI: I-6-88 | Edad:88 | Riesgo: 3
28038)	CI: I-4-74 | Edad:74 | Riesgo: 5
28039)	CI: I-8-24 | Edad:24 | Riesgo: 1
28040)	CI: I-2-66 | Edad:66 | Riesgo: 1
28041)	CI: I-3-79 | Edad:79 | Riesgo: 5
28042)	CI: I-0-74 | Edad:74 | Riesgo: 5
28043)	CI: I-1-83 | Edad:83 | Riesgo: 4
28044)	CI: I-5-77 | Edad:77 | Riesgo: 4
28045)	CI: I-7-73 | Edad:73 | Riesgo: 5
28046)	CI: I-9-82 | Edad:82 | Riesgo: 1
28047)	CI: I-6-67 | Edad:67 | Riesgo: 3
28048)	CI: I-4-86 | Edad:86 | Riesgo: 5
28049)	CI: I-8-28 | Edad:28 | Riesgo: 2
28050)	CI: I-2-76 | Edad:76 | Riesgo: 4
28051)	CI: I-3-24 | Edad:24 | Riesgo: 1
28052)	CI: I-0-26 | Edad:26 | Riesgo: 2
28053)	CI: I-1-61 | Edad:61 | Riesgo: 5
28054)	CI: I-5-79 | Edad:79 | Riesgo: 1
28055)	CI: I-7-64 | Edad:64 | Riesgo: 3
28056)	CI: I-9-69 | Edad:69 | Riesgo: 5
28057)	CI: I-6-62 | Edad:62 | Riesgo: 4
28058)	CI: I-4-79 | Edad:79 | Riesgo: 3
28059)	CI: I-8-70 | Edad:70 | Riesgo: 3
28060)	CI: I-2-78 | Edad:78 | Riesgo: 5
28061)	CI: I-3-66 | Edad:66 | Riesgo: 4
28062)	CI: I-0-66 | Edad:66 | Riesgo: 2
28063)	CI: I-1-81 | Edad:81 | Riesgo: 5
28064)	CI: I-5-71 | Edad:71 | Riesgo: 4
28065)	CI: I-7-79 | Edad:79 | Riesgo: 4
28066)	CI: I-9-84 | Edad:84 | Riesgo: 1
28067)	CI: I-6-79 | Edad:79 | Riesgo: 3
28068)	CI: I-4-22 | Edad:22 | Riesgo: 5
28069)	CI: I-8-82 | Edad:82 | Riesgo: 3
28070)	CI: I-2-19 | Edad:19 | Riesgo: 5
28071)	CI: I-3-68 | Edad:68 | Riesgo: 3
28072)	CI: I-0-88 | Edad:88 | Riesgo: 3
28073)	CI: I-1-86 | Edad:86 | Riesgo: 2
28074)	CI: I-5-71 | Edad:71 | Riesgo: 4
28075)	CI: I-7-28 | Edad:28 | Riesgo: 4
28076)	CI: I-9-67 | Edad:67 | Riesgo: 1
28077)	CI: I-6-84 | Edad:84 | Riesgo: 4
28078)	CI: I-4-71 | Edad:71 | Riesgo: 1
28079)	CI: I-8-88 | Edad:88 | Riesgo: 3
28080)	CI: I-2-88 | Edad:88 | Riesgo: 4
28081)	CI: I-3-70 | Edad:70 | Riesgo: 4
28082)	CI: I-0-86 | Edad:86 | Riesgo: 4
28083)	CI: I-1-70 | Edad:70 | Riesgo: 2
28084)	CI: I-5-86 | Edad:86 | Riesgo: 5
28085)	CI: I-7-28 | Edad:28 | Riesgo: 1
28086)	CI: I-9-59 | Edad:59 | Riesgo: 1
28087)	CI: I-6-86 | Edad:86 | Riesgo: 4
28088)	CI: I-4-78 | Edad:78 | Riesgo: 1
28089)	CI: I-8-87 | Edad:87 | Riesgo: 5
28090)	CI: I-2-21 | Edad:21 | Riesgo: 1
28091)	CI: I-3-26 | Edad:26 | Riesgo: 5
28092)	CI: I-0-72 | Edad:72 | Riesgo: 3
28093)	CI: I-1-88 | Edad:88 | Riesgo: 4
28094)	CI: I-5-68 | Edad:68 | Riesgo: 5
28095)	CI: I-7-69 | Edad:69 | Riesgo: 2
28096)	CI: I-9-26 | Edad:26 | Riesgo: 5
28097)	CI: I-6-76 | Edad:76 | Riesgo: 3
28098)	CI: I-4-82 | Edad:82 | Riesgo: 5
28099)	CI: I-8-73 | Edad:73 | Riesgo: 1
28100)	CI: I-2-29 | Edad:29 | Riesgo: 3
28101)	CI: I-3-74 | Edad:74 | Riesgo: 2
28102)	CI: I-0-32 | Edad:32 | Riesgo: 2
28103)	CI: I-1-69 | Edad:69 | Riesgo: 3
28104)	CI: I-5-66 | Edad:66 | Riesgo: 4
28105)	CI: I-7-82 | Edad:82 | Riesgo: 3
28106)	CI: I-9-84 | Edad:84 | Riesgo: 1
28107)	CI: I-6-23 | Edad:23 | Riesgo: 5
28108)	CI: I-4-85 | Edad:85 | Riesgo: 1
28109)	CI: I-8-40 | Edad:40 | Riesgo: 5
28110)	CI: I-2-73 | Edad:73 | Riesgo: 3
28111)	CI: I-3-79 | Edad:79 | Riesgo: 1
28112)	CI: I-0-77 | Edad:77 | Riesgo: 1
28113)	CI: I-1-84 | Edad:84 | Riesgo: 3
28114)	CI: I-5-82 | Edad:82 | Riesgo: 5
28115)	CI: I-7-71 | Edad:71 | Riesgo: 1
28116)	CI: I-9-78 | Edad:78 | Riesgo: 3
28117)	CI: I-6-79 | Edad:79 | Riesgo: 4
28118)	CI: I-4-74 | Edad:74 | Riesgo: 3
28119)	CI: I-8-46 | Edad:46 | Riesgo: 2
28120)	CI: I-2-56 | Edad:56 | Riesgo: 2
28121)	CI: I-3-54 | Edad:54 | Riesgo: 3
28122)	CI: I-0-88 | Edad:88 | Riesgo: 2
28123)	CI: I-1-87 | Edad:87 | Riesgo: 2
28124)	CI: I-5-80 | Edad:80 | Riesgo: 3
28125)	CI: I-7-69 | Edad:69 | Riesgo: 3
28126)	CI: I-9-74 | Edad:74 | Riesgo: 2
28127)	CI: I-6-36 | Edad:36 | Riesgo: 4
28128)	CI: I-4-54 | Edad:54 | Riesgo: 5
28129)	CI: I-8-83 | Edad:83 | Riesgo: 2
28130)	CI: I-2-18 | Edad:18 | Riesgo: 3
28131)	CI: I-3-79 | Edad:79 | Riesgo: 1
28132)	CI: I-0-85 | Edad:85 | Riesgo: 4
28133)	CI: I-1-63 | Edad:63 | Riesgo: 2
28134)	CI: I-5-88 | Edad:88 | Riesgo: 5
28135)	CI: I-7-20 | Edad:20 | Riesgo: 4
28136)	CI: I-9-40 | Edad:40 | Riesgo: 2
28137)	CI: I-6-55 | Edad:55 | Riesgo: 5
28138)	CI: I-4-27 | Edad:27 | Riesgo: 4
28139)	CI: I-8-89 | Edad:89 | Riesgo: 5
28140)	CI: I-2-78 | Edad:78 | Riesgo: 4
28141)	CI: I-3-51 | Edad:51 | Riesgo: 5
28142)	CI: I-0-80 | Edad:80 | Riesgo: 5
28143)	CI: I-1-68 | Edad:68 | Riesgo: 4
28144)	CI: I-5-81 | Edad:81 | Riesgo: 5
28145)	CI: I-7-83 | Edad:83 | Riesgo: 3
28146)	CI: I-9-71 | Edad:71 | Riesgo: 5
28147)	CI: I-6-77 | Edad:77 | Riesgo: 2
28148)	CI: I-4-35 | Edad:35 | Riesgo: 2
28149)	CI: I-8-88 | Edad:88 | Riesgo: 4
28150)	CI: I-2-87 | Edad:87 | Riesgo: 5
28151)	CI: I-3-74 | Edad:74 | Riesgo: 4
28152)	CI: I-0-82 | Edad:82 | Riesgo: 2
28153)	CI: I-1-66 | Edad:66 | Riesgo: 4
28154)	CI: I-5-50 | Edad:50 | Riesgo: 1
28155)	CI: I-7-77 | Edad:77 | Riesgo: 1
28156)	CI: I-9-85 | Edad:85 | Riesgo: 3
28157)	CI: I-6-77 | Edad:77 | Riesgo: 2
28158)	CI: I-4-89 | Edad:89 | Riesgo: 2
28159)	CI: I-8-84 | Edad:84 | Riesgo: 1
28160)	CI: I-2-34 | Edad:34 | Riesgo: 4
28161)	CI: I-3-55 | Edad:55 | Riesgo: 3
28162)	CI: I-0-71 | Edad:71 | Riesgo: 3
28163)	CI: I-1-78 | Edad:78 | Riesgo: 3
28164)	CI: I-5-84 | Edad:84 | Riesgo: 1
28165)	CI: I-7-75 | Edad:75 | Riesgo: 5
28166)	CI: I-6-81 | Edad:81 | Riesgo: 2
28167)	CI: I-9-84 | Edad:84 | Riesgo: 5
28168)	CI: I-4-77 | Edad:77 | Riesgo: 4
28169)	CI: I-8-73 | Edad:73 | Riesgo: 3
28170)	CI: I-2-72 | Edad:72 | Riesgo: 5
28171)	CI: I-3-83 | Edad:83 | Riesgo: 5
28172)	CI: I-0-49 | Edad:49 | Riesgo: 3
28173)	CI: I-1-88 | Edad:88 | Riesgo: 3
28174)	CI: I-5-80 | Edad:80 | Riesgo: 2
28175)	CI: I-7-66 | Edad:66 | Riesgo: 1
28176)	CI: I-6-69 | Edad:69 | Riesgo: 3
